Project Name: testB, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
Project Name: testB, N: 60
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8820560574531555,testB_v29_ALTmodif_a1.05_b-14.00_g0.50.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8702287077903748,testB_v59_ALTmodif_a1.40_b-28.00_g2.20.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8420155048370361,testB_v17_ALTmodif_a1.05_b-35.00_g2.15.jpg
3,car,0.6834793090820312,0.6834793090820312,0.715099036693573,testB_v35_ALTmodif_a2.05_b-36.00_g1.30.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7494417428970337,testB_v31_ALTmodif_a2.00_b7.00_g0.60.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7352896332740784,testB_v46_ALTmodif_a1.30_b-56.00_g1.35.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7999940514564514,testB_v59_ALTmodif_a1.40_b-28.00_g2.20.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6405394673347473,testB_v31_ALTmodif_a2.00_b7.00_g0.60.jpg
8,Unknown,0,0.5358414053916931,0.5591990947723389,testB_v9_ALTmodif_a1.90_b-14.00_g2.50.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6980764269828796,testB_v49_ALTmodif_a2.45_b54.00_g3.45.jpg
11,person,,,0.6336185336112976,testB_v49_ALTmodif_a2.45_b54.00_g3.45.jpg
12,truck,,,0.5077577829360962,testB_v49_ALTmodif_a2.45_b54.00_g3.45.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7793330252170563,
New Detections,,,1,3,
Number of Detections,,9,10,12,


Project Name: testB, N: 65
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8953525424003601,testB_v53_ALTmodif_a1.65_b-59.00_g0.50.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8811565041542053,testB_v20_ALTmodif_a1.15_b28.00_g0.55.jpg
2,car,0.8143801093101501,0.8143801093101501,0.834489107131958,testB_v35_ALTmodif_a1.15_b-40.00_g2.15.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7248463034629822,testB_v53_ALTmodif_a1.65_b-59.00_g0.50.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7495251893997192,testB_v2_ALTmodif_a2.25_b23.00_g0.65.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7497403621673584,testB_v1_ALTmodif_a1.60_b-38.00_g1.90.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7822743654251099,testB_v17_ALTmodif_a1.10_b22.00_g2.60.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6279264688491821,testB_v37_ALTmodif_a1.95_b57.00_g0.90.jpg
8,Unknown,0,0.5358414053916931,0.5537530183792114,testB_v4_ALTmodif_a1.65_b2.00_g2.90.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6937950253486633,testB_v30_ALTmodif_a2.45_b54.00_g2.20.jpg
11,person,,,0.6176231503486633,testB_v30_ALTmodif_a2.45_b54.00_g2.20.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7806638553738594,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 70
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8764362335205078,testB_v66_ALTmodif_a1.05_b28.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8807370066642761,testB_v25_ALTmodif_a1.20_b21.00_g0.65.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8377606272697449,testB_v44_ALTmodif_a1.30_b-22.00_g2.95.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7218379974365234,testB_v13_ALTmodif_a1.40_b-3.00_g0.55.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7396735548973083,testB_v41_ALTmodif_a1.65_b43.00_g0.50.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7386878728866577,testB_v29_ALTmodif_a0.95_b-11.00_g1.70.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7905358076095581,testB_v39_ALTmodif_a0.85_b-1.00_g1.75.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6399329900741577,testB_v41_ALTmodif_a1.65_b43.00_g0.50.jpg
8,Unknown,0,0.5358414053916931,0.5729624629020691,testB_v56_ALTmodif_a1.90_b5.00_g2.90.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.7084119915962219,testB_v42_ALTmodif_a2.55_b36.00_g3.05.jpg
11,person,,,0.6233150959014893,testB_v54_ALTmodif_a2.50_b55.00_g1.60.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7782002612948418,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB, N: 75
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8813197016716003,testB_v49_ALTmodif_a1.05_b41.00_g0.80.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8719316124916077,testB_v35_ALTmodif_a1.20_b-16.00_g1.80.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8424739837646484,testB_v58_ALTmodif_a0.95_b-44.00_g1.60.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7127892971038818,testB_v14_ALTmodif_a1.20_b37.00_g0.90.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7342872023582458,testB_v24_ALTmodif_a1.75_b49.00_g0.90.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7389221787452698,testB_v56_ALTmodif_a1.55_b2.00_g2.25.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7906957864761353,testB_v64_ALTmodif_a0.95_b-10.00_g1.75.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6300587058067322,testB_v24_ALTmodif_a1.75_b49.00_g0.90.jpg
8,Unknown,0,0.5358414053916931,0.581728458404541,testB_v10_ALTmodif_a2.20_b-6.00_g3.30.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6910565495491028,testB_v15_ALTmodif_a2.55_b41.00_g2.40.jpg
11,person,,,0.6299207210540771,testB_v15_ALTmodif_a2.55_b41.00_g2.40.jpg
12,car,,,0.5357422232627869,testB_v19_ALTmodif_a1.50_b37.00_g0.85.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7753098085522652,
New Detections,,,1,3,
Number of Detections,,9,10,12,
